word;context;noad_url;wordnet_id;wordnet_text;masc_file;date;year
record;"the courage confidence and track record to successfully pursue our claim";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1283496.004;record%1:04:01::;Sense 4 record, track record => accomplishment, achievement;/written/email/9159;July 14, 2010;2010
record;"was started against the previous record holding documentary roger me by";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1283496.006;record%1:04:00::;Sense 6 record => attainment;/written/essays/A_defense_of_Michael_Moore;August 13, 2003;2003
record;"sure what i want to record the playwright in me wants";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1283496.009;record%2:32:00::;Sense 1 record => evidence;/written/fiction/captured_moments;1994;1994
record;"for the attack his long record of involvement in terrorism and";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1283496.004;record%1:04:01::;Sense 4 record, track record => accomplishment, achievement;/written/govt-docs/chapter-10;2004-00-00;2004
record;"it is an attempt to record history not to rewrite it";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1283496.009;record%2:32:00::;Sense 1 record => evidence;/written/govt-docs/fcic_final_report_conclusions;January 1, 2011;2011
record;"and it did not the record of our examination is replete";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1283496.001;record%1:10:03::;Sense 1 record => evidence;/written/govt-docs/fcic_final_report_conclusions;January 1, 2011;2011
record;"about the housing bubble the record reflects that senior public officials";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1283496.001;record%1:10:03::;Sense 1 record => evidence;/written/govt-docs/fcic_final_report_conclusions;January 1, 2011;2011
record;"to do the job despite record profits and the absence of";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1283496.006;record%1:04:00::;Sense 6 record => attainment;/written/govt-docs/fcic_final_report_conclusions;January 1, 2011;2011
record;"title on a simple rpm record this remember was in my";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1283496.007;record%1:06:00::;Sense 2 phonograph record, phonograph recording, record, disk, disc, platter => sound recording, audio recording, audio;/written/journal/VOL15_3;2000-00-00;2000
record;"homeless and with a prison record jerry now faced going back";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1283496.004;record%1:04:01::;Sense 4 record, track record => accomplishment, achievement;/written/letters/110CYL200;2000-00-00;2000
record;"tuesday last night for a record price for a coin million";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1283496.006;record%1:04:00::;Sense 6 record => attainment;/written/newspaper:newswire/20020731-nyt;2000-00-00;2000
record;"million nearly double the previous record the anonymous buyer believed to";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1283496.006;record%1:04:00::;Sense 6 record => attainment;/written/newspaper:newswire/20020731-nyt;2000-00-00;2000
record;"this is an astonishing new record for a coin he said";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1283496.006;record%1:04:00::;Sense 6 record => attainment;/written/newspaper:newswire/20020731-nyt;2000-00-00;2000
record;"the price the previous numismatic record holder was an silver dollar";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1283496.006;record%1:04:00::;Sense 6 record => attainment;/written/newspaper:newswire/20020731-nyt;2000-00-00;2000
record;"after the terrorist attack the record price was seen as a";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1283496.006;record%1:04:00::;Sense 6 record => attainment;/written/newspaper:newswire/20020731-nyt;2000-00-00;2000
record;"presented are a matter of record he had the title of";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1283496.001;record%1:10:03::;Sense 1 record => evidence;/written/newspaper:newswire/20020731-nyt;2000-00-00;2000
record;"is payable to stock of record the kearny based maker of";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1283496.001;record%1:10:03::;Sense 1 record => evidence;/written/newspaper:newswire/wsj_0068;2000-00-00;2000
record;"fall ballot issues set a record for off year elections odd";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1283496.006;record%1:04:00::;Sense 6 record => attainment;/written/newspaper:newswire/wsj_0120;2000-00-00;2000
record;"sold for a single lot record other works also have been";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1283496.006;record%1:04:00::;Sense 6 record => attainment;/written/newspaper:newswire/wsj_0120;2000-00-00;2000
record;"defense concern said it will record a million reserve for its";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1283496.009;record%2:32:00::;Sense 1 record => evidence;/written/newspaper:newswire/wsj_0161;2000-00-00;2000
record;"association expects to achieve near record earnings in valley federal is";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1283496.006;record%1:04:00::;Sense 6 record => attainment;/written/newspaper:newswire/wsj_0171;2000-00-00;2000
record;"from clara sloan subject with record volume date march pm edt";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1283496.006;record%1:04:00::;Sense 6 record => attainment;/written/spam/record_volume;2001-00-00;2001
record;"ip addy data is public record fwiw nyt outs where confidential";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1283496.001;record%1:10:03::;Sense 1 record => evidence;/written/twitter/tweets2;2008;2008
view;"and useful arts in your view does that is that limited";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/spoken/court-transcript/Lessig-court-transcript;2002;2002
view;"they will okay in your view that perfectly constitutional no that";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/spoken/court-transcript/Lessig-court-transcript;2002;2002
view;"perfectly constitutional no that the view of the government justice breyer";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/spoken/court-transcript/Lessig-court-transcript;2002;2002
view;"the government justice breyer my view is well i thought that";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/spoken/court-transcript/Lessig-court-transcript;2002;2002
view;"people you have a different view of that no i do";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/spoken/debate-transcript/2nd_Gore-Bush;October 11, 2000;2000
view;"accept other people points of view but i feel strongly that";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/spoken/debate-transcript/2nd_Gore-Bush;October 11, 2000;2000
view;"three of us have one view and the governor has another";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/spoken/debate-transcript/2nd_Gore-Bush;October 11, 2000;2000
view;"and the governor has another view is that right i not";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/spoken/debate-transcript/2nd_Gore-Bush;October 11, 2000;2000
view;"i have a very different view than the one he expressed";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/spoken/debate-transcript/2nd_Gore-Bush;October 11, 2000;2000
view;"governor from your point of view between you and the vice";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/spoken/debate-transcript/2nd_Gore-Bush;October 11, 2000;2000
view;"have a different point of view it a totally different point";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/spoken/debate-transcript/2nd_Gore-Bush;October 11, 2000;2000
view;"a totally different point of view he believes only the right";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/spoken/debate-transcript/2nd_Gore-Bush;October 11, 2000;2000
view;"attitude and that point of view is dangerous i do think";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/spoken/debate-transcript/3rd_Bush-Kerry;October 13, 2004;2004
view;"you do have a comprehensive view as to how to defeat";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/spoken/debate-transcript/3rd_Bush-Kerry;October 13, 2004;2004
view;"some people have a mistaken view of it in america it";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/spoken/debate-transcript/3rd_Bush-Kerry;October 13, 2004;2004
view;"understands i have the right view in winning the war on";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/spoken/debate-transcript/3rd_Bush-Kerry;October 13, 2004;2004
view;"school but now holds the view that psychologists are going about";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/written/blog/blog-monastery;April 1, 2010;2010
view;"thinks this illustrates their biblical view of the constitution and by";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/written/blog/Effing-Idiot;October 19, 2010;2010
view;"see if her point of view ever evolves beyond the con";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/written/blog/Effing-Idiot;October 19, 2010;2010
view;"charge until july that the view she be writing her dissertation";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/written/blog/Italy;May 26, 2010;2010
view;"summer demand it is our view that california should view the";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/written/email/175841;May 26, 2010;2010
view;"with a wider point of view than usually heard in the";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/written/email/lists-003-2205935;May 26, 2010;2010
view;"pike appears undissuadable in my view the wolfram proposal certainly acknowledges";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/written/email/lists-046-12146425;May 26, 2010;2010
view;"to maintain linguistic diversity some view the reduction of their language";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/written/essays/anth_essay_4;2008;2008
view;"nature gow and rappaport and view of history as cyclic that";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/written/essays/anth_essay_4;2008;2008
view;"orientation it did affect his view of it when discussing the";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/written/essays/Homosexuality;2008;2008
view;"vast domed room slid into view as the doors of my";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.001;view%1:04:00::;Sense 3 view, survey, sight => look, looking, looking at;/written/ficlets/1399;2008;2008
view;"branches to get a better view of what was happening she";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.001;view%1:04:00::;Sense 3 view, survey, sight => look, looking, looking at;/written/ficlets/1402;2008;2008
view;"from the living room the view of the beach struck me";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.001;view%1:04:00::;Sense 3 view, survey, sight => look, looking, looking at;/written/fiction/captured_moments;1994;1994
view;"easier frontal or three quarters view moreover he never did portraits";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.001;view%1:04:00::;Sense 3 view, survey, sight => look, looking, looking at;/written/fiction/captured_moments;1994;1994
view;"light sources were not within view starlight is a distinctly different";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.001;view%1:04:00::;Sense 3 view, survey, sight => look, looking, looking at;/written/fiction/hotel-california;2008;2008
view;"room contributed as did the view black and more black speckled";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.001;view%1:04:00::;Sense 3 view, survey, sight => look, looking, looking at;/written/fiction/hotel-california;2008;2008
view;"monstrosity that had blocked my view before a mountain of wet";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.001;view%1:04:00::;Sense 3 view, survey, sight => look, looking, looking at;/written/fiction/Nathans_Bylichka;2006;2006
view;"options did not in his view amount to such a plan";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/written/govt-docs/chapter-10;2004-00-00;2004
view;"paul was always of the view that iraq was a problem";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/written/govt-docs/chapter-10;2004-00-00;2004
view;"commented had expressed a different view but he was the one";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/written/govt-docs/chapter-10;2004-00-00;2004
view;"in us despite the expressed view of many on wall street";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/written/govt-docs/fcic_final_report_conclusions;January 1, 2011;2011
view;"we do not accept the view that regulators lacked the power";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/written/govt-docs/fcic_final_report_conclusions;January 1, 2011;2011
view;"this crisis there was a view that instincts for self preservation";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/written/govt-docs/fcic_final_report_conclusions;January 1, 2011;2011
view;"counter derivatives were hidden from view without the protections we had";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.001;view%1:04:00::;Sense 3 view, survey, sight => look, looking, looking at;/written/govt-docs/fcic_final_report_conclusions;January 1, 2011;2011
view;"classifications from the point of view of both the user and";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/written/govt-docs/Postal_Rate_Comm-ReportToCongress2002WEB;February 11, 2002;2002
view;"service commented that in its view legal constraints would not preclude";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/written/govt-docs/Postal_Rate_Comm-ReportToCongress2002WEB;February 11, 2002;2002
view;"sought is in the recipient view protected by the attorney client";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/written/govt-docs/Protocol_Regarding_Access;February 11, 2002;2002
view;"had long since disappeared from view in many other places the";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.001;view%1:04:00::;Sense 3 view, survey, sight => look, looking, looking at;/written/journal/VOL15_3;2000-00-00;2000
view;"quite understandably take a dim view of tearing down their buildings";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/written/journal/VOL15_3;2000-00-00;2000
view;"reckless could be implemented in view of the tragic impact that";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/written/letters/audubon1;2000-00-00;2000
view;"then john hammond fades into view he is dressed in a";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.001;view%1:04:00::;Sense 3 view, survey, sight => look, looking, looking at;/written/movie-script/JurassicParkIV-Scene_3;1993;1993
view;"by ted elliott terry rossio view looking straight down at rolling";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.001;view%1:04:00::;Sense 3 view, survey, sight => look, looking, looking at;/written/movie-script/pirates;2003;2003
view;"a black spot boils into view jack looks up but bootstrap";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.001;view%1:04:00::;Sense 3 view, survey, sight => look, looking, looking at;/written/movie-script/pirates;2003;2003
view;"ashore wearing his sword aerial view flying over jungle toward beach";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.001;view%1:04:00::;Sense 3 view, survey, sight => look, looking, looking at;/written/movie-script/pirates;2003;2003
view;"scene cannibal island throne aerial view of flying over the island";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.001;view%1:04:00::;Sense 3 view, survey, sight => look, looking, looking at;/written/movie-script/pirates;2003;2003
view;"the stowaway pantano river aerial view of the mouth of the";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.001;view%1:04:00::;Sense 3 view, survey, sight => look, looking, looking at;/written/movie-script/pirates;2003;2003
view;"they fall fade to aerial view of rocky islands whose positions";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.001;view%1:04:00::;Sense 3 view, survey, sight => look, looking, looking at;/written/movie-script/pirates;2003;2003
view;"with his peg leg underwater view of his departing feet maccus";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.001;view%1:04:00::;Sense 3 view, survey, sight => look, looking, looking at;/written/movie-script/pirates;2003;2003
view;"to swim towards the ship view from the bow of the";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.001;view%1:04:00::;Sense 3 view, survey, sight => look, looking, looking at;/written/movie-script/pirates;2003;2003
view;"black spot boils back into view on his hand elizabeth does";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.001;view%1:04:00::;Sense 3 view, survey, sight => look, looking, looking at;/written/movie-script/pirates;2003;2003
view;"nondescript crewmember down maccus down view from the deck of the";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.001;view%1:04:00::;Sense 3 view, survey, sight => look, looking, looking at;/written/movie-script/pirates;2003;2003
view;"the crew continues loading aerial view approaching black pearl zooming through";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.001;view%1:04:00::;Sense 3 view, survey, sight => look, looking, looking at;/written/movie-script/pirates;2003;2003
view;"the chest is opened side view as jones looks in his";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.001;view%1:04:00::;Sense 3 view, survey, sight => look, looking, looking at;/written/movie-script/pirates;2003;2003
view;"in his face quivers downwards view showing that the chest is";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.001;view%1:04:00::;Sense 3 view, survey, sight => look, looking, looking at;/written/movie-script/pirates;2003;2003
view;"these terms nothing but another view of the propagating closures of";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/written/non-fiction/ch5;2000-00-00;2000
view;"from its privileged point of view the incoming molecule is yuck";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/written/non-fiction/ch5;2000-00-00;2000
view;"a chemical causal point of view if so can mere chemicals";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/written/non-fiction/ch5;2000-00-00;2000
view;"hint of semantics in shannon view that the semantics resides in";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/written/non-fiction/ch5;2000-00-00;2000
view;"i can not buy shannon view unless the decoder is an";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/written/non-fiction/ch5;2000-00-00;2000
view;"yum from my point of view if i am an autonomous";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/written/non-fiction/ch5;2000-00-00;2000
view;"folding and lateral tilting plan view on left on right from";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.001;view%1:04:00::;Sense 3 view, survey, sight => look, looking, looking at;/written/non-fiction/CUP1;Feb, 2002;2002
view;"in boundaryless careers the enactment view emphasises that action creates the";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/written/non-fiction/CUP2;2000;2000
view;"authors offer a well balanced view of available remedies for symptoms";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1304221.007;view%1:09:04::;Sense 5 opinion, sentiment, persuasion, view, thought => belief;/written/spam/114448;2000;2000
set;"may be different for one set of authors or different for";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1289371.001;set%1:04:00::;Sense 3 set, exercise set => exercise, exercising, physical exercise, physical exertion, workout;/spoken/court-transcript/Lessig-court-transcript;2002;2002
set;"authors or different for another set of authors there changes that";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1289371.001;set%1:04:00::;Sense 3 set, exercise set => exercise, exercising, physical exercise, physical exertion, workout;/spoken/court-transcript/Lessig-court-transcript;2002;2002
set;"harper as well as graham set out very clear limits on";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1289370.016;set%2:30:01::;Sense 5 set, circle, band, lot => social group;/spoken/court-transcript/Lessig-court-transcript;2002;2002
set;"people i been able to set clear goals the goals ought";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1289370.016;set%2:30:01::;Sense 5 set, circle, band, lot => social group;/spoken/debate-transcript/2nd_Gore-Bush;October 11, 2000;2000
set;"i believe washington ought to set standards but again i think";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1289370.016;set%2:30:01::;Sense 5 set, circle, band, lot => social group;/spoken/debate-transcript/2nd_Gore-Bush;October 11, 2000;2000
set;"that land needs to be set aside but i certainly would";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1289370.016;set%2:30:01::;Sense 5 set, circle, band, lot => social group;/spoken/debate-transcript/2nd_Gore-Bush;October 11, 2000;2000
set;"relief i believe we can set our priorities i do believe";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1289370.016;set%2:30:01::;Sense 5 set, circle, band, lot => social group;/spoken/debate-transcript/2nd_Gore-Bush;October 11, 2000;2000
set;"is elected president will you set a priority in trying to";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1289370.016;set%2:30:01::;Sense 5 set, circle, band, lot => social group;/spoken/debate-transcript/3rd_Bush-Kerry;October 13, 2004;2004
set;"an schemata which defines a set of possible uh permissible structures";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1289371.001;set%1:04:00::;Sense 3 set, exercise set => exercise, exercising, physical exercise, physical exertion, workout;/spoken/face-to-face/Bed012;2000-2002;2002
set;"only deal with a finite set of constructions cuz oth if";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1289371.001;set%1:04:00::;Sense 3 set, exercise set => exercise, exercising, physical exercise, physical exertion, workout;/spoken/face-to-face/Bed012;2000-2002;2002
set;"a so called short training set um a male system and";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1289371.001;set%1:04:00::;Sense 3 set, exercise set => exercise, exercising, physical exercise, physical exertion, workout;/spoken/face-to-face/Bmr021;2000-2002;2002
set;"uh on the same training set uh a standard system with";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1289371.001;set%1:04:00::;Sense 3 set, exercise set => exercise, exercising, physical exercise, physical exertion, workout;/spoken/face-to-face/Bmr021;2000-2002;2002
set;"models on the large training set that we usually use to";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1289371.001;set%1:04:00::;Sense 3 set, exercise set => exercise, exercising, physical exercise, physical exertion, workout;/spoken/face-to-face/Bmr021;2000-2002;2002
set;"many goals a person will set and how successful a person";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1289370.016;set%2:30:01::;Sense 5 set, circle, band, lot => social group;/written/blog/blog-new-year's-resolutions;January 1, 2010;2010
set;"control affects the goals you set and achieve pdf in the";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1289370.016;set%2:30:01::;Sense 5 set, circle, band, lot => social group;/written/blog/blog-new-year's-resolutions;January 1, 2010;2010
set;"goal you more likely to set it combine this with theories";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1289370.016;set%2:30:01::;Sense 5 set, circle, band, lot => social group;/written/blog/blog-new-year's-resolutions;January 1, 2010;2010
set;"stores of self control you set a larger number of goals";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1289370.016;set%2:30:01::;Sense 5 set, circle, band, lot => social group;/written/blog/blog-new-year's-resolutions;January 1, 2010;2010
set;"is malleable but limited you set fewer goals mukhopadhyay venkatarmani also";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1289370.016;set%2:30:01::;Sense 5 set, circle, band, lot => social group;/written/blog/blog-new-year's-resolutions;January 1, 2010;2010
set;"control to be unlimited limited set more goals when lay theories";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1289370.016;set%2:30:01::;Sense 5 set, circle, band, lot => social group;/written/blog/blog-new-year's-resolutions;January 1, 2010;2010
set;"two studies more goals were set by people who believe self";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1289370.016;set%2:30:01::;Sense 5 set, circle, band, lot => social group;/written/blog/blog-new-year's-resolutions;January 1, 2010;2010
set;"number of tasks that you set for yourself self efficacy did";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1289370.016;set%2:30:01::;Sense 5 set, circle, band, lot => social group;/written/blog/blog-new-year's-resolutions;January 1, 2010;2010
set;"goals regardless and people who set more resolutions were marginally more";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1289370.016;set%2:30:01::;Sense 5 set, circle, band, lot => social group;/written/blog/blog-new-year's-resolutions;January 1, 2010;2010
set;"thus how many goals you set and self efficacy beliefs can";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1289370.016;set%2:30:01::;Sense 5 set, circle, band, lot => social group;/written/blog/blog-new-year's-resolutions;January 1, 2010;2010
set;"houses in this town get set on fire no exceptions wherever";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1289370.039;set%2:36:12::;Sense 13 set => electronic equipment;/written/blog/detroit;September 1, 2009;2009
set;"right of individual states to set their own laws and regulations";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1289370.016;set%2:30:01::;Sense 5 set, circle, band, lot => social group;/written/blog/Fermentation_HR5034;July 14, 2010;2010
set;"wine unelected judges should not set alcohol policy this responsibility rightly";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1289370.016;set%2:30:01::;Sense 5 set, circle, band, lot => social group;/written/blog/Fermentation_HR5034;July 14, 2010;2010
set;"the constitution judges never have set policy state legislatures always have";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1289370.016;set%2:30:01::;Sense 5 set, circle, band, lot => social group;/written/blog/Fermentation_HR5034;July 14, 2010;2010
set;"catching on among the under set raggedy anarchy nov at pm";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1289371.001;set%1:04:00::;Sense 3 set, exercise set => exercise, exercising, physical exercise, physical exertion, workout;/written/blog/Seedbombing;November 25, 2009;2009
set;"credit issue and an attached set of taking points related to";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1289371.001;set%1:04:00::;Sense 3 set, exercise set => exercise, exercising, physical exercise, physical exertion, workout;/written/email/175841;November 25, 2009;2009
set;"shared drive that has been set up for this specific purpose";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1289370.016;set%2:30:01::;Sense 5 set, circle, band, lot => social group;/written/email/23559;November 25, 2009;2009
set;"a secured folder has been set up on the o drive";/dictionary/sense/en_us_NOAD3e_2012/m_en_us1289370.016;set%2:30:01::;Sense 5 set, circle, band, lot => social group;/written/email/23559;November 25, 2009;2009
